,Unnamed: 0,SHS_ID,PRIORITY_DEC,WELCHOL_DECILE,NEW_SEGMENT,YEARMONTH,WEL_TOTAL_TMOT,NRx,TRx,EMAIL_OPEN,EMAIL_SEND,PDEs,Calls,DSI_SAMPLES,CSS_Samples,total_paid,Copay_card,paid_copay,tmot_supplied,WELCHOL_KICKER_FLAG,WELCHOL_90_DAYS_RX_FLAG,sales_contest,NRx_1,NRx_2,NRx_3,NRx_4,PDE_1,PDE_2,PDE_transformed,DSI_SAMPLES_transformed,CSS_Samples_transformed,tmot_supplied_transformed,PDE_transformed_with_lags
489,490,197933,LOW,0,LV - LR,201606,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,491,197933,LOW,0,LV - LR,201607,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,492,197933,LOW,0,LV - LR,201608,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,493,197933,LOW,0,LV - LR,201609,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
493,494,197933,LOW,0,LV - LR,201610,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
494,495,197933,LOW,0,LV - LR,201611,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
495,496,197933,LOW,0,LV - LR,201612,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,497,197933,LOW,0,LV - LR,201701,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,498,197933,LOW,0,LV - LR,201702,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,499,197933,LOW,0,LV - LR,201703,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,500,197933,LOW,0,LV - LR,201704,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,501,197933,LOW,0,LV - LR,201705,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,502,197933,LOW,0,LV - LR,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,503,197933,LOW,0,LV - LR,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,504,197933,LOW,0,LV - LR,201708,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,505,203545,LOW,0,LV - LR,201509,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
505,506,203545,LOW,0,LV - LR,201510,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,
506,507,203545,LOW,0,LV - LR,201511,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,508,203545,LOW,0,LV - LR,201512,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,509,203545,LOW,0,LV - LR,201601,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,510,203545,LOW,0,LV - LR,201602,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,511,203545,LOW,0,LV - LR,201603,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,512,203545,LOW,0,LV - LR,201604,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,513,203545,LOW,0,LV - LR,201605,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,514,203545,LOW,0,LV - LR,201606,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,515,203545,LOW,0,LV - LR,201607,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,516,203545,LOW,0,LV - LR,201608,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,517,203545,LOW,0,LV - LR,201609,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,518,203545,LOW,0,LV - LR,201610,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,519,203545,LOW,0,LV - LR,201611,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,520,203545,LOW,0,LV - LR,201612,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,521,203545,LOW,0,LV - LR,201701,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,522,203545,LOW,0,LV - LR,201702,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,523,203545,LOW,0,LV - LR,201703,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,524,203545,LOW,0,LV - LR,201704,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
524,525,203545,LOW,0,LV - LR,201705,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
525,526,203545,LOW,0,LV - LR,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
526,527,203545,LOW,0,LV - LR,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,528,203545,LOW,0,LV - LR,201708,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,529,205026,MEDIUM,8,HV - HR,201509,3.0,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
529,530,205026,MEDIUM,8,HV - HR,201510,5.14300012588501,1,2,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,,,,0.0,,0.0,0.0,0.0,0.0,
530,531,205026,MEDIUM,8,HV - HR,201511,1.28600001335144,0,1,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,532,205026,MEDIUM,8,HV - HR,201512,3.85700011253357,0,1,0,3,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,533,205026,MEDIUM,8,HV - HR,201601,4.2860000133514395,2,2,0,2,0.0,0,0,0,15.0,1,25.0,1.0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9698026165776821,0.0
533,534,205026,MEDIUM,8,HV - HR,201602,3.0,1,1,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,535,205026,MEDIUM,8,HV - HR,201603,1.28600001335144,1,1,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,536,205026,MEDIUM,8,HV - HR,201604,3.85700011253357,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,537,205026,MEDIUM,8,HV - HR,201605,6.14300012588501,4,5,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,538,205026,MEDIUM,8,HV - HR,201606,7.14300012588501,3,4,0,1,0.0,0,0,0,125.0,1,225.0,3.0,0,0,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9999724635506501,0.0
538,539,205026,MEDIUM,8,HV - HR,201607,11.28600025177,1,5,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,540,205026,MEDIUM,8,HV - HR,201608,2.57200002670288,0,2,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,541,205026,MEDIUM,8,HV - HR,201609,5.14300012588501,2,4,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,542,205026,MEDIUM,8,HV - HR,201610,6.428000211715701,0,3,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,543,205026,MEDIUM,8,HV - HR,201611,2.57200002670288,1,2,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,544,205026,MEDIUM,8,HV - HR,201612,2.57200002670288,1,2,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,545,205026,MEDIUM,8,HV - HR,201701,7.42900013923645,1,4,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,546,205026,MEDIUM,8,HV - HR,201702,1.28600001335144,0,1,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,547,205026,MEDIUM,8,HV - HR,201703,1.28600001335144,1,1,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,548,205026,MEDIUM,8,HV - HR,201704,7.71500015258789,1,4,0,1,1.0,1,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.393469340287367,0.0,0.0,0.0,0.393469340287367
548,549,205026,MEDIUM,8,HV - HR,201705,12.8570003509521,3,4,0,1,1.0,1,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.393469340287367,0.0,0.0,0.0,0.47795422323898396
549,550,205026,MEDIUM,8,HV - HR,201706,0.0,0,0,0,1,2.0,2,0,0,0.0,0,0.0,0.0,0,0,0,3.0,1.0,1.0,0.0,1.0,1.0,0.632120558828558,0.0,0.0,0.0,0.6988057880877979
550,551,205026,MEDIUM,8,HV - HR,201707,0.0,0,0,0,1,2.0,2,0,0,0.0,0,0.0,0.0,0,0,0,0.0,3.0,1.0,1.0,2.0,1.0,0.632120558828558,0.0,0.0,0.0,0.740759739354109
551,552,205026,MEDIUM,8,HV - HR,201708,7.71400022506714,0,2,0,2,1.0,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,3.0,1.0,2.0,2.0,0.393469340287367,0.0,0.0,0.0,0.593430340259401
552,553,206438,LOW,0,LV - LR,201509,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
553,554,206438,LOW,0,LV - LR,201510,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,
554,555,206438,LOW,0,LV - LR,201511,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,556,206438,LOW,0,LV - LR,201512,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,557,206438,LOW,0,LV - LR,201601,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,558,206438,LOW,0,LV - LR,201602,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
558,559,206438,LOW,0,LV - LR,201603,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.221199216928595,0.0,0.0,0.0,0.277472646357928
559,560,206438,LOW,0,LV - LR,201604,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0951625819640405
560,561,206438,LOW,0,LV - LR,201605,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
561,562,206438,LOW,0,LV - LR,201606,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
562,563,206438,LOW,0,LV - LR,201607,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.221199216928595,0.0,0.0,0.0,0.277472646357928
563,564,206438,LOW,0,LV - LR,201608,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0951625819640405
564,565,206438,LOW,0,LV - LR,201609,0.0,0,0,0,0,1.0,2,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.393469340287367,0.0,0.0,0.0,0.408444635633185
565,566,206438,LOW,0,LV - LR,201610,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13929202357494197
566,567,206438,LOW,0,LV - LR,201611,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.048770575499286
567,568,206438,LOW,0,LV - LR,201612,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
568,569,206438,LOW,0,LV - LR,201701,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
569,570,206438,LOW,0,LV - LR,201702,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.221199216928595,0.0,0.0,0.0,0.240427876775032
570,571,206438,LOW,0,LV - LR,201703,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
571,572,206438,LOW,0,LV - LR,201704,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
572,573,206438,LOW,0,LV - LR,201705,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,574,206438,LOW,0,LV - LR,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,575,206438,LOW,0,LV - LR,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,576,206438,LOW,0,LV - LR,201708,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,577,206708,LOW,2,LV - HR,201509,4.65000012516975,1,4,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
577,578,206708,LOW,2,LV - HR,201510,1.92900002002716,0,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,,,,0.0,,0.0,0.0,0.0,0.0,
578,579,206708,LOW,2,LV - HR,201511,4.5,2,3,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,580,206708,LOW,2,LV - HR,201512,0.64300000667572,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,581,206708,LOW,2,LV - HR,201601,0.64300000667572,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,582,206708,LOW,2,LV - HR,201602,2.57200002670288,1,2,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
582,583,206708,LOW,2,LV - HR,201603,3.85800004005432,1,3,0,0,1.5,3,4,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,0.0,2.0,0.5,0.0,0.527633447258985,0.8646647167633871,0.0,0.0,0.561765007535051
583,584,206708,LOW,2,LV - HR,201604,1.92900002002716,0,2,0,0,1.0,2,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,1.5,0.5,0.393469340287367,0.0,0.0,0.0,0.527633447258985
584,585,206708,LOW,2,LV - HR,201605,4.501000046730041,0,3,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.5,0.221199216928595,0.0,0.0,0.0,0.37811494353498
585,586,206708,LOW,2,LV - HR,201606,0.64300000667572,1,1,0,1,1.5,3,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.5,1.0,0.527633447258985,0.0,0.0,0.0,0.583137980321492
586,587,206708,LOW,2,LV - HR,201607,0.64300000667572,0,1,0,1,0.5,1,0,0,0.0,0,0.0,0.0,0,1,1,1.0,0.0,0.0,1.0,1.5,0.5,0.221199216928595,0.0,0.0,0.0,0.393469340287367
587,588,206708,LOW,2,LV - HR,201608,2.14300002157688,0,2,0,1,0.5,1,0,0,0.0,0,0.0,0.0,0,1,1,0.0,1.0,0.0,0.0,0.5,1.5,0.221199216928595,0.0,0.0,0.0,0.329679953964361
588,589,206708,LOW,2,LV - HR,201609,0.0,0,0,0,1,0.5,1,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.5,0.5,0.221199216928595,0.0,0.0,0.0,0.295311910281287
589,590,206708,LOW,2,LV - HR,201610,0.64300000667572,0,1,0,1,0.5,1,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,1.0,0.5,0.5,0.221199216928595,0.0,0.0,0.0,0.295311910281287
590,591,206708,LOW,2,LV - HR,201611,5.787000060081481,2,5,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0951625819640405
591,592,206708,LOW,2,LV - HR,201612,0.0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
592,593,206708,LOW,2,LV - HR,201701,1.28600001335144,0,2,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,594,206708,LOW,2,LV - HR,201702,0.64300000667572,0,1,0,2,0.5,1,2,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.221199216928595,0.632120558828558,0.0,0.0,0.221199216928595
594,595,206708,LOW,2,LV - HR,201703,0.0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
595,596,206708,LOW,2,LV - HR,201704,0.0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
596,597,206708,LOW,2,LV - HR,201705,0.0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,598,206708,LOW,2,LV - HR,201706,0.0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,599,206708,LOW,2,LV - HR,201707,0.0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,600,206708,LOW,2,LV - HR,201708,0.0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,601,206762,MEDIUM,1,LV - HR,201509,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
601,602,206762,MEDIUM,1,LV - HR,201510,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,
602,603,206762,MEDIUM,1,LV - HR,201511,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,604,206762,MEDIUM,1,LV - HR,201512,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,605,206762,MEDIUM,1,LV - HR,201601,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,606,206762,MEDIUM,1,LV - HR,201602,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,607,206762,MEDIUM,1,LV - HR,201603,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,608,206762,MEDIUM,1,LV - HR,201604,1.0,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,609,206762,MEDIUM,1,LV - HR,201605,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,610,206762,MEDIUM,1,LV - HR,201606,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,611,206762,MEDIUM,1,LV - HR,201607,1.28600001335144,1,1,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
611,612,206762,MEDIUM,1,LV - HR,201608,3.85700011253357,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,1,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
